cluster,material,material_binary,X_Coord,Y_Coord
1,pottery,non-soil,667376.9245,9238679.803
7,soil,soil,666945.2889,9238699.851
5,pottery,non-soil,667091.5206,9238790.365
0,pottery,non-soil,667136.767,9238087.614
5,pottery,non-soil,667071.572,9238800.431
3,pottery,non-soil,667124.5494,9238052.269
4,pottery,non-soil,667093.7406,9238784.485
-1,slag,non-soil,666939.2576,9239243.289
-1,metal,non-soil,667260.5741,9239116.415
1,pottery,non-soil,667082.8696,9238858.591
5,pottery,non-soil,667090.0338,9238786.271
4,pottery,non-soil,667068.4906,9238768.433
5,pottery,non-soil,667093.3436,9238783.742
4,pottery,non-soil,667089.7089,9238792.231
5,pottery,non-soil,667071.8668,9238802.81
6,pottery,non-soil,667072.1144,9238764.997
4,pottery,non-soil,667070.5605,9238800.806
-1,metal,non-soil,667279.4638,9239159.15
-1,slag,non-soil,666912.4061,9239317.964
5,pottery,non-soil,667072.8046,9238770.087
2,pottery,non-soil,667089.3842,9238784.91
5,pottery,non-soil,667094.8009,9238790.271
4,pottery,non-soil,667095.4936,9238792.135
3,pottery,non-soil,667141.5159,9237977.195
3,pottery,non-soil,667463.2518,9238701.974
3,pottery,non-soil,667169.7165,9237967.993
5,pottery,non-soil,667068.5897,9238803.887
4,pottery,non-soil,667095.2152,9238791.314
4,pottery,non-soil,667089.145,9238792.038
5,pottery,non-soil,667074.5968,9238771.487
6,pottery,non-soil,667070.958,9238759.51
3,pottery,non-soil,667094.8207,9238866.076
3,pottery,non-soil,667105.6354,9238857.039
4,pottery,non-soil,667073.8881,9238768.156
3,pottery,non-soil,667163.8967,9238041.922
4,pottery,non-soil,667090.1787,9238784.802
5,pottery,non-soil,667090.5989,9238793.449
3,pottery,non-soil,667171.6394,9238123.71
4,pottery,non-soil,667094.8811,9238785.161
3,pottery,non-soil,667066.3093,9238810.711
3,pottery,non-soil,667111.0061,9238905.583
6,pottery,non-soil,667070.6976,9238769.249
5,pottery,non-soil,667072.1099,9238760.737
-1,slag,non-soil,666966.9971,9239241.017
4,pottery,non-soil,667071.702,9238802.739
6,pottery,non-soil,667072.9205,9238768.815
-1,slag,non-soil,666952.7079,9239240.098
6,pottery,non-soil,667073.5837,9238763.851
3,pottery,non-soil,667068.7063,9238815.421
7,slag,non-soil,666933.8772,9239241.073
3,pottery,non-soil,667145.4258,9238139.52
3,pottery,non-soil,667109.504,9238893.652
5,pottery,non-soil,667073.053,9238762.858
5,pottery,non-soil,667068.7698,9238771.555
-1,pottery,non-soil,667072.5265,9238768.979
-1,metal,non-soil,667241.309,9239154.002
4,pottery,non-soil,667095.1366,9238792.561
3,pottery,non-soil,667071.8967,9238761.723
6,pottery,non-soil,667072.2859,9238770.364
4,pottery,non-soil,667070.5998,9238773.53
1,pottery,non-soil,667301.7326,9238412.985
5,pottery,non-soil,667090.9012,9238786.03
3,pottery,non-soil,667056.386,9238792.418
2,pottery,non-soil,667063.7734,9238769.038
5,pottery,non-soil,667072.1124,9238772.671
4,pottery,non-soil,667057.2199,9238781.2
4,pottery,non-soil,667090.2266,9238792.192
6,pottery,non-soil,667068.9365,9238768.958
3,pottery,non-soil,667091.3352,9238900.035
4,pottery,non-soil,667065.7354,9238773.621
4,pottery,non-soil,667105.2882,9238693.945
-1,soil,soil,,
5,pottery,non-soil,667068.6364,9238799.643
5,pottery,non-soil,667073.5312,9238769.531
6,pottery,non-soil,667090.1649,9238795.104
5,pottery,non-soil,667064.4872,9238771.415
6,pottery,non-soil,667092.6835,9238783.517
6,pottery,non-soil,667092.8004,9238789.861
3,pottery,non-soil,667149.6275,9238132.213
2,soil,soil,667065.5753,9238773.922
4,pottery,non-soil,667073.9181,9238768.374
5,pottery,non-soil,667069.529,9238770.424
3,pottery,non-soil,667113.0106,9238857.383
3,pottery,non-soil,666948.0648,9238699.7
3,pottery,non-soil,667072.7886,9238812.464
4,pottery,non-soil,667065.6196,9238813.743
-1,slag,non-soil,666926.062,9239272.456
6,pottery,non-soil,667069.3371,9238807.385
7,soil,soil,667097.0121,9238803.367
5,pottery,non-soil,667094.7095,9238787.615
3,pottery,non-soil,667387.6376,9238530.964
3,pottery,non-soil,667084.48,9238784.056
-1,slag,non-soil,666921.2683,9239284.183
3,pottery,non-soil,667138.625,9237774.277
4,pottery,non-soil,667090.3147,9238792.285
-1,slag,non-soil,666960.5789,9239274.199
4,pottery,non-soil,667089.9765,9238785.617
-1,slag,non-soil,666915.2672,9239309.806
-1,slag,non-soil,666935.3319,9239304.828
3,pottery,non-soil,667177.5583,9238087.265
4,pottery,non-soil,667073.8539,9238772.351
4,pottery,non-soil,667071.8878,9238771.884
4,pottery,non-soil,667073.8508,9238772.869
5,pottery,non-soil,667074.7618,9238772.394
5,pottery,non-soil,667070.9613,9238762.007
5,pottery,non-soil,667095.9873,9238785.288
5,pottery,non-soil,667072.5139,9238773.295
-1,metal,non-soil,667273.2195,9239145.62
1,pottery,non-soil,667104.9781,9238864.579
7,slag,non-soil,666939.4031,9239242.767
3,pottery,non-soil,667056.386,9238792.418
-1,soil,soil,667094.468,9238797.543
6,pottery,non-soil,667065.1278,9238772.003
6,pottery,non-soil,667073.2231,9238767.286
0,pottery,non-soil,667362.9959,9238668.724
3,pottery,non-soil,667128.355,9237877.592
-1,metal,non-soil,667274.3683,9239110.461
5,pottery,non-soil,667067.7762,9238767.652
6,pottery,non-soil,667068.3934,9238769.608
6,pottery,non-soil,667093.0442,9238788.582
-1,soil,soil,,
3,pottery,non-soil,667085.624,9238862.567
4,pottery,non-soil,667092.6572,9238794.996
1,pottery,non-soil,667091.9033,9238860.652
-1,metal,non-soil,667249.6263,9239158.73
0,pottery,non-soil,667329.5428,9238526.466
6,pottery,non-soil,667089.1607,9238783.582
3,pottery,non-soil,667324.2367,9238436.547
5,pottery,non-soil,667070.8411,9238804.473
5,pottery,non-soil,667096.1178,9238791.974
3,pottery,non-soil,667321.8853,9238523.182
6,pottery,non-soil,667070.5475,9238767.995
5,pottery,non-soil,667072.2695,9238772.19
6,pottery,non-soil,667091.3441,9238788.806
5,pottery,non-soil,667064.1879,9238772.422
6,pottery,non-soil,667095.9558,9238792.588
6,pottery,non-soil,667090.901,9238787.56
6,pottery,non-soil,667063.3204,9238771.177
-1,slag,non-soil,666967.2146,9239245.725
-1,slag,non-soil,666947.7562,9239281.741
3,pottery,non-soil,667029.2543,9238716.621
-1,slag,non-soil,666959.4154,9239322.054
7,soil,soil,666943.9405,9238700.07
7,soil,soil,667095.001,9238876.35
7,soil,soil,667088.8589,9238876.439
3,pottery,non-soil,667136.5266,9237912.742
3,pottery,non-soil,667138.9509,9237878.856
4,pottery,non-soil,667071.928,9238764.81
7,soil,soil,667095.0291,9238875.432
0,pottery,non-soil,667029.2543,9238716.621
4,pottery,non-soil,667070.0504,9238760.738
5,pottery,non-soil,667073.1687,9238771.95
-1,soil,soil,,
-1,pottery,non-soil,667091.3348,9238785.971
3,pottery,non-soil,667120.0633,9238902.28
4,pottery,non-soil,667092.2043,9238787.817
0,pottery,non-soil,667074.4904,9238765.034
-1,pottery,non-soil,667092.5463,9238795.676
6,pottery,non-soil,667072.979,9238770.485
6,pottery,non-soil,667070.3627,9238768.437
5,pottery,non-soil,667074.827,9238767.774
-1,slag,non-soil,666955.0632,9239278.708
-1,slag,non-soil,666969.0545,9239260.315
3,pottery,non-soil,667113.8087,9238854.552
3,pottery,non-soil,667029.2543,9238716.621
6,pottery,non-soil,667094.2736,9238794.159
6,pottery,non-soil,667072.3894,9238770.647
6,pottery,non-soil,667091.4111,9238783.777
-1,pottery,non-soil,667091.3067,9238789.714
6,pottery,non-soil,667093.4581,9238794.771
5,pottery,non-soil,667067.1876,9238773.039
-1,slag,non-soil,666932.594,9239261.979
5,pottery,non-soil,667064.7954,9238770.265
-1,pottery,non-soil,667131.4752,9237907.204
5,pottery,non-soil,667094.1437,9238795.489
5,pottery,non-soil,667072.5226,9238771.424
4,pottery,non-soil,667096.0194,9238785.267
-1,pottery,non-soil,667029.2543,9238716.621
5,pottery,non-soil,667070.7184,9238770.058
-1,slag,non-soil,666914.4056,9239308.268
6,pottery,non-soil,667069.9331,9238772.469
-1,soil,soil,666946.5973,9238700.057
6,pottery,non-soil,667089.7068,9238786.067
4,pottery,non-soil,667070.0837,9238769.13
5,pottery,non-soil,667074.184,9238766.75
3,pottery,non-soil,667099.6418,9238861.49
-1,pottery,non-soil,667072.0178,9238767.97
3,pottery,non-soil,667079.7598,9238865.792
6,pottery,non-soil,667093.008,9238786.432
5,pottery,non-soil,667067.8186,9238771.347
-1,slag,non-soil,666946.4438,9239254.402
4,pottery,non-soil,667090.2154,9238792.245
-1,slag,non-soil,666939.4249,9239281.384
5,pottery,non-soil,667094.0378,9238794.268
5,pottery,non-soil,667066.4875,9238767.851
-1,slag,non-soil,666924.0559,9239262.753
0,pottery,non-soil,667161.5928,9238212.226
6,pottery,non-soil,667073.9795,9238772.476
6,pottery,non-soil,667089.2087,9238788.797
5,pottery,non-soil,667073.45,9238770.465
5,pottery,non-soil,667059.8941,9238785.384
1,pottery,non-soil,667261.0233,9238428.442
5,pottery,non-soil,667094.8829,9238793.71
3,pottery,non-soil,667085.3368,9238869.812
3,pottery,non-soil,667122.533,9237977.682
4,pottery,non-soil,667073.3447,9238768.372
3,pottery,non-soil,667197.3811,9238130.795
5,pottery,non-soil,667071.9403,9238769.439
-1,slag,non-soil,666917.3286,9239260.553
5,pottery,non-soil,667059.8941,9238785.384
6,pottery,non-soil,667089.8951,9238792.873
-1,metal,non-soil,667264.283,9239166.816
5,pottery,non-soil,667091.3959,9238789.331
1,pottery,non-soil,667320.7403,9238542.493
5,pottery,non-soil,667073.6878,9238760.483
6,pottery,non-soil,667092.1522,9238788.196
3,pottery,non-soil,667324.4333,9238493.819
6,pottery,non-soil,667094.4566,9238793.56
6,pottery,non-soil,667073.0871,9238768.58
3,pottery,non-soil,667098.7136,9238855.488
5,pottery,non-soil,667067.8583,9238768.878
3,pottery,non-soil,667193.1824,9238272.774
5,pottery,non-soil,667070.2971,9238802.096
1,pottery,non-soil,667198.6713,9238311.477
6,pottery,non-soil,667069.984,9238771.361
4,pottery,non-soil,667089.6864,9238793.582
6,pottery,non-soil,667069.2824,9238770.179
3,pottery,non-soil,667096.0599,9238866.204
3,pottery,non-soil,667105.1103,9238919.846
4,pottery,non-soil,667072.8554,9238770.488
-1,slag,non-soil,666918.4109,9239270.714
4,pottery,non-soil,667094.0194,9238794.548
3,pottery,non-soil,666948.1011,9238699.843
3,pottery,non-soil,667029.2543,9238716.621
4,pottery,non-soil,667109.3576,9238688.012
0,pottery,non-soil,667089.4813,9238859.339
6,pottery,non-soil,667094.1118,9238794.146
3,pottery,non-soil,667153.2986,9238056.172
6,pottery,non-soil,667065.7436,9238773.861
5,pottery,non-soil,667074.0677,9238770.22
-1,soil,soil,,
7,soil,soil,667098.3132,9238676.254
-1,soil,soil,,
4,pottery,non-soil,667073.4656,9238764.5
4,pottery,non-soil,667065.6238,9238773.521
6,pottery,non-soil,667090.0166,9238789.468
-1,slag,non-soil,666966.929,9239323.741
6,pottery,non-soil,667073.9424,9238765.631
3,pottery,non-soil,667236.5639,9238406.391
6,pottery,non-soil,667071.9514,9238772.445
4,pottery,non-soil,667088.8843,9238783.671
5,pottery,non-soil,667070.7913,9238804.73
4,pottery,non-soil,667066.93,9238770.713
6,pottery,non-soil,667062.3661,9238773.152
5,pottery,non-soil,667072.0388,9238761.96
5,pottery,non-soil,667062.997,9238814.945
4,pottery,non-soil,667093.5741,9238789.051
5,pottery,non-soil,667096.3452,9238793.111
4,pottery,non-soil,667066.7976,9238799.538
0,pottery,non-soil,667135.3675,9237900.22
6,pottery,non-soil,667063.5703,9238771.595
7,soil,soil,667091.6971,9238804.25
3,pottery,non-soil,667094.8308,9238886.117
4,pottery,non-soil,667073.4728,9238770.307
4,pottery,non-soil,667072.1525,9238769.687
5,soil,soil,667072.326,9238766.733
1,pottery,non-soil,667073.389,9238764.36
-1,soil,soil,667097.1845,9238673.259
3,pottery,non-soil,667026.9627,9238724.316
6,pottery,non-soil,667093.4109,9238788.391
-1,metal,non-soil,667245.9381,9239160.579
5,pottery,non-soil,667074.958,9238769.062
6,pottery,non-soil,667071.0696,9238767.232
6,pottery,non-soil,667092.8636,9238792.894
-1,soil,soil,667072.9695,9238760.777
6,pottery,non-soil,667073.7915,9238771.008
6,pottery,non-soil,667073.7517,9238759.386
6,pottery,non-soil,667074.661,9238771.403
4,pottery,non-soil,667071.8835,9238772.113
3,pottery,non-soil,667324.3759,9238562.17
6,pottery,non-soil,667073.4495,9238772.892
7,soil,soil,667096.4735,9238678.342
3,pottery,non-soil,667046.1997,9238790.254
5,pottery,non-soil,667072.1908,9238759.308
-1,slag,non-soil,666949.7177,9239305.574
5,pottery,non-soil,667064.4412,9238772.799
6,pottery,non-soil,667105.4347,9238686.007
5,pottery,non-soil,667092.9284,9238795.373
-1,metal,non-soil,667266.727,9239108.5
7,soil,soil,666944.3325,9238699.885
3,pottery,non-soil,667088.4982,9238867.701
1,pottery,non-soil,667118.8547,9238886.767
3,pottery,non-soil,667070.5123,9238801.571
3,pottery,non-soil,667029.2543,9238716.621
4,pottery,non-soil,667064.2415,9238771.119
6,pottery,non-soil,667063.3206,9238769.116
6,pottery,non-soil,667072.7261,9238765.315
4,pottery,non-soil,667063.6411,9238773.343
4,pottery,non-soil,667090.5683,9238792.702
3,pottery,non-soil,667223.7716,9238313.131
5,pottery,non-soil,667069.1172,9238772.953
-1,slag,non-soil,666965.4439,9239297.079
7,soil,soil,666945.2948,9238702.58
6,pottery,non-soil,667091.218,9238784.196
5,pottery,non-soil,667073.5281,9238770.521
3,pottery,non-soil,667089.6674,9238862.302
6,pottery,non-soil,667072.3511,9238768.534
6,pottery,non-soil,667094.7559,9238792.199
7,soil,soil,667092.6828,9238878.212
6,pottery,non-soil,667090.2666,9238790.253
6,pottery,non-soil,667072.3491,9238760.967
6,pottery,non-soil,667072.207,9238768.216
-1,metal,non-soil,667261.8132,9239138.172
6,pottery,non-soil,667072.7961,9238772.646
5,pottery,non-soil,667072.4628,9238761.382
-1,slag,non-soil,666964.5089,9239265.274
4,pottery,non-soil,667063.6934,9238768.675
2,pottery,non-soil,667074.7702,9238772.496
5,pottery,non-soil,667093.0126,9238792.77
5,pottery,non-soil,667064.7073,9238771.022
4,pottery,non-soil,667071.5458,9238768.569
4,pottery,non-soil,667064.8809,9238771.139
4,pottery,non-soil,667090.6363,9238792.318
5,pottery,non-soil,667092.2121,9238789.754
3,pottery,non-soil,667154.3613,9237962.625
6,pottery,non-soil,667067.6171,9238801.311
3,pottery,non-soil,667341.0837,9238572.633
5,pottery,non-soil,667091.6076,9238790.466
5,pottery,non-soil,667074.4971,9238767.268
7,soil,soil,666945.9622,9238702.635
1,pottery,non-soil,667056.386,9238792.418
3,pottery,non-soil,667096.7384,9238885.263
6,pottery,non-soil,667066.7056,9238768.39
6,pottery,non-soil,667067.6956,9238768.214
6,pottery,non-soil,667071.8823,9238808.755
6,pottery,non-soil,667070.0528,9238772.389
-1,slag,non-soil,666960.2795,9239286.423
3,pottery,non-soil,667091.8603,9238881.857
4,pottery,non-soil,667064.7608,9238772.311
3,pottery,non-soil,667400.9096,9238623.754
6,pottery,non-soil,667073.6285,9238771.164
5,pottery,non-soil,667074.9352,9238768.399
-1,slag,non-soil,666949.1085,9239291.335
-1,pottery,non-soil,667112.175,9238690.747
6,pottery,non-soil,667073.5803,9238771.217
4,pottery,non-soil,667068.8083,9238800.925
3,pottery,non-soil,667161.5658,9237976.504
3,pottery,non-soil,667084.48,9238784.056
3,pottery,non-soil,667098.4086,9238888.847
6,pottery,non-soil,667105.3568,9238697.781
-1,soil,soil,,
6,pottery,non-soil,667091.1807,9238784.381
-1,slag,non-soil,666936.8919,9239241.776
4,pottery,non-soil,667072.2446,9238772.329
4,pottery,non-soil,667090.0848,9238791.562
0,pottery,non-soil,667084.0792,9238858.451
7,soil,soil,667096.8181,9238670.692
3,pottery,non-soil,667056.386,9238792.418
-1,soil,soil,,
4,pottery,non-soil,667066.4456,9238769.195
6,pottery,non-soil,667070.7629,9238768.396
4,pottery,non-soil,667093.5033,9238795.468
6,pottery,non-soil,667074.2239,9238771.173
7,soil,soil,667098.0158,9238800.736
6,pottery,non-soil,667068.8639,9238771.925
3,pottery,non-soil,667056.386,9238792.418
0,pottery,non-soil,667066.2797,9238813.659
4,pottery,non-soil,667063.2279,9238773.398
0,pottery,non-soil,667150.7892,9238147.718
5,soil,soil,667092.0035,9238785.729
4,pottery,non-soil,667074.2823,9238768.592
3,pottery,non-soil,667108.0024,9238908.318
3,pottery,non-soil,667129.8926,9238050.349
-1,metal,non-soil,667275.519,9239140.759
-1,slag,non-soil,666958.4732,9239280.623
4,pottery,non-soil,667073.1144,9238765.583
7,metal,non-soil,667266.4143,9239159.57
5,pottery,non-soil,667074.7631,9238770.566
4,pottery,non-soil,667069.4808,9238770.43
4,pottery,non-soil,667107.7697,9238704.975
3,pottery,non-soil,667092.9636,9238868.993
-1,metal,non-soil,667283.3666,9239148.622
1,pottery,non-soil,667236.8771,9238327.501
5,pottery,non-soil,667072.8559,9238766.704
-1,pottery,non-soil,667073.7465,9238772.213
7,soil,soil,667094.7683,9238876.584
-1,slag,non-soil,666922.6572,9239314.315
-1,pottery,non-soil,667389.5308,9238662.461
5,pottery,non-soil,667062.7363,9238773.005
4,pottery,non-soil,667096.2471,9238794.927
5,pottery,non-soil,667073.9893,9238766.462
5,pottery,non-soil,667067.9741,9238801.253
6,pottery,non-soil,667094.5213,9238787.762
4,pottery,non-soil,667073.1352,9238770.206
5,pottery,non-soil,667074.1237,9238761.029
4,pottery,non-soil,667089.8145,9238784.651
7,soil,soil,666944.1058,9238701.739
7,slag,non-soil,666963.4633,9239298.038
-1,soil,soil,,
6,pottery,non-soil,667052.3464,9238762.821
-1,pottery,non-soil,667093.2967,9238779.481
6,pottery,non-soil,667070.3152,9238801.05
-1,metal,non-soil,667272.5903,9239144.215
4,pottery,non-soil,667072.497,9238758.96
4,pottery,non-soil,667067.337,9238768.124
6,pottery,non-soil,667073.4882,9238760.917
6,pottery,non-soil,667070.3179,9238759.716
-1,slag,non-soil,666952.2969,9239302.254
0,pottery,non-soil,667090.8425,9238903.252
4,pottery,non-soil,667090.6188,9238791.164
4,pottery,non-soil,667074.0077,9238772.298
4,pottery,non-soil,667070.8256,9238761.584
-1,soil,soil,,
3,pottery,non-soil,667084.48,9238784.056
5,pottery,non-soil,667094.8132,9238784.903
5,pottery,non-soil,667088.9901,9238783.679
5,pottery,non-soil,667070.1263,9238772.408
3,pottery,non-soil,667029.2543,9238716.621
4,pottery,non-soil,667089.0286,9238786.758
0,pottery,non-soil,667046.2208,9238765.801
5,pottery,non-soil,667064.3761,9238771.265
4,pottery,non-soil,667066.6525,9238801.444
1,pottery,non-soil,667222.5729,9238174.76
-1,slag,non-soil,666936.5456,9239285.059
3,pottery,non-soil,666946.7452,9238698.903
1,pottery,non-soil,667099.8526,9238882.003
4,pottery,non-soil,667071.9798,9238767.904
4,pottery,non-soil,667072.0318,9238770.299
5,pottery,non-soil,667092.1181,9238786.91
3,pottery,non-soil,667029.2543,9238716.621
6,pottery,non-soil,667065.2954,9238768.711
3,pottery,non-soil,667374.5921,9238621.151
5,pottery,non-soil,667071.3501,9238763.415
3,pottery,non-soil,667109.499,9238896.145
-1,pottery,non-soil,667090.8037,9238790.136
4,pottery,non-soil,667073.2855,9238770.407
3,pottery,non-soil,667090.8774,9238780.476
-1,pottery,non-soil,667236.8411,9238358.29
3,pottery,non-soil,667071.4934,9238765.495
-1,metal,non-soil,667248.9939,9239135.313
5,pottery,non-soil,667063.7876,9238771.971
3,pottery,non-soil,667289.2454,9238507.248
5,pottery,non-soil,667074.0023,9238765.425
6,pottery,non-soil,667066.0517,9238769.481
6,pottery,non-soil,667067.6618,9238769.393
-1,pottery,non-soil,667072.8363,9238762.27
7,soil,soil,666947.7184,9238699.224
5,pottery,non-soil,667066.5559,9238771.471
0,pottery,non-soil,667029.2543,9238716.621
7,soil,soil,667082.789,9238880.195
3,pottery,non-soil,667380.2951,9238556.279
5,pottery,non-soil,667070.1266,9238759.573
5,pottery,non-soil,667071.0133,9238765.396
5,pottery,non-soil,667069.9236,9238769.843
3,pottery,non-soil,666945.1316,9238700.912
6,pottery,non-soil,667059.8941,9238785.384
5,pottery,non-soil,667069.2352,9238767.556
2,soil,soil,667090.4588,9238788.325
5,pottery,non-soil,667094.4173,9238791.141
4,pottery,non-soil,667065.6523,9238770.168
3,pottery,non-soil,667109.7598,9238856.755
5,pottery,non-soil,667062.8286,9238769.387
4,pottery,non-soil,667091.5873,9238785.613
-1,soil,soil,,
5,pottery,non-soil,667088.3424,9238786.141
-1,soil,soil,,
5,pottery,non-soil,667068.9109,9238800.306
6,pottery,non-soil,667072.7639,9238761.934
5,pottery,non-soil,667065.28,9238768.186
3,pottery,non-soil,667084.48,9238784.056
-1,slag,non-soil,666929.6486,9239260.958
4,pottery,non-soil,667069.9791,9238768.275
3,pottery,non-soil,667152.3074,9238043.368
6,pottery,non-soil,667072.9211,9238762.155
-1,pottery,non-soil,667093.6858,9238791.012
0,pottery,non-soil,667092.8611,9238780.034
4,pottery,non-soil,667092.1486,9238787.206
6,pottery,non-soil,667073.0239,9238769.298
-1,pottery,non-soil,667192.092,9238175.572
-1,pottery,non-soil,667043.4541,9238765.645
3,pottery,non-soil,667110.3282,9238855.511
6,pottery,non-soil,667073.5999,9238770.974
5,pottery,non-soil,667065.5365,9238814.726
5,pottery,non-soil,667072.5023,9238769.814
-1,soil,soil,,
-1,metal,non-soil,667253.4598,9239159.648
0,pottery,non-soil,667281.313,9238529.566
5,pottery,non-soil,667075.3896,9238772.257
5,pottery,non-soil,667070.1855,9238771.393
6,pottery,non-soil,667071.6732,9238771.125
5,pottery,non-soil,667092.2398,9238790.53
4,pottery,non-soil,667094.5901,9238793.09
5,pottery,non-soil,667067.2131,9238767.72
4,pottery,non-soil,667089.8508,9238783.653
6,pottery,non-soil,667095.015,9238788.748
6,pottery,non-soil,667072.7527,9238765.908
5,pottery,non-soil,667046.4327,9238771.691
7,soil,soil,667097.3831,9238674.396
7,soil,soil,667096.2076,9238796.966
5,pottery,non-soil,667074.8812,9238770.293
6,pottery,non-soil,667072.0976,9238764.286
5,pottery,non-soil,667072.4887,9238770.397
5,pottery,non-soil,667094.5194,9238790.213
1,pottery,non-soil,667110.7595,9238855.736
4,pottery,non-soil,667074.349,9238769.169
4,pottery,non-soil,667094.8659,9238792.29
3,pottery,non-soil,667170.8506,9238210.458
5,pottery,non-soil,667071.4403,9238768.638
-1,slag,non-soil,666928.6579,9239261.881
5,pottery,non-soil,667074.176,9238766.21
-1,pottery,non-soil,667075.0779,9238769.139
-1,soil,soil,,
1,pottery,non-soil,667115.4027,9238858.663
6,pottery,non-soil,667090.5811,9238793.577
5,pottery,non-soil,667093.5409,9238783.926
4,pottery,non-soil,667074.9667,9238769.923
6,pottery,non-soil,667071.6829,9238770.452
6,pottery,non-soil,667074.7824,9238767.909
4,pottery,non-soil,667090.1583,9238788.645
-1,soil,soil,,
-1,slag,non-soil,666914.185,9239281.619
4,pottery,non-soil,667070.206,9238771.789
5,pottery,non-soil,667093.8221,9238788.428
3,pottery,non-soil,667417.1169,9238717.778
3,pottery,non-soil,667056.386,9238792.418
3,pottery,non-soil,667048.4761,9238775.254
4,pottery,non-soil,667069.6041,9238769.284
4,pottery,non-soil,667072.0692,9238770.203
3,pottery,non-soil,667286.4116,9238511.142
0,pottery,non-soil,667080.4488,9238863.73
7,soil,soil,667091.1449,9238882.984
6,pottery,non-soil,667093.6069,9238791.084
6,pottery,non-soil,667066.6127,9238770.984
3,pottery,non-soil,667182.1057,9238045.314
7,soil,soil,666948.4391,9238701.589
-1,pottery,non-soil,667102.9661,9238904.027
3,pottery,non-soil,667146.9609,9237740.488
7,soil,soil,667092.3081,9238876.661
6,pottery,non-soil,667071.7691,9238802.265
1,pottery,non-soil,667052.1997,9238771.626
5,pottery,non-soil,667094.8247,9238786.586
1,pottery,non-soil,667090.5974,9238893.268
6,pottery,non-soil,667064.1855,9238771.718
3,pottery,non-soil,667172.0463,9238082.618
3,pottery,non-soil,667087.4559,9238874.241
-1,pottery,non-soil,667071.9243,9238762.977
6,pottery,non-soil,667072.0136,9238769.065
6,pottery,non-soil,667066.5203,9238815.526
3,pottery,non-soil,667114.6609,9238913.054
2,soil,soil,667064.637,9238773.718
5,pottery,non-soil,667073.8806,9238768.745
0,pottery,non-soil,,
6,pottery,non-soil,667073.0201,9238770.17
-1,pottery,non-soil,667073.5751,9238767.987
6,pottery,non-soil,667089.4206,9238788.31
6,pottery,non-soil,667072.7827,9238772.373
-1,soil,soil,,
-1,slag,non-soil,666917.7865,9239269.642
5,pottery,non-soil,667073.4202,9238764.733
4,pottery,non-soil,667072.2816,9238771.466
5,pottery,non-soil,667073.6526,9238771.642
4,pottery,non-soil,667070.1774,9238771.254
6,pottery,non-soil,667067.315,9238804.621
-1,slag,non-soil,666960.1104,9239288.232
3,pottery,non-soil,667101.1576,9238923.217
1,pottery,non-soil,667084.48,9238784.056
-1,soil,soil,,
6,pottery,non-soil,667073.5666,9238768.559
3,pottery,non-soil,667080.6616,9238869.599
1,pottery,non-soil,667065.2893,9238808.536
7,soil,soil,666943.8781,9238698.278
5,pottery,non-soil,667089.0137,9238788.969
5,pottery,non-soil,667093.2588,9238791.911
6,pottery,non-soil,667093.8842,9238789.345
4,pottery,non-soil,667066.6835,9238770.826
0,pottery,non-soil,667093.7014,9238778.699
6,pottery,non-soil,667091.3702,9238785.861
3,pottery,non-soil,667029.2543,9238716.621
6,pottery,non-soil,667074.0096,9238761.795
7,slag,non-soil,666915.924,9239316.144
3,pottery,non-soil,667181.3268,9237781.11
5,pottery,non-soil,667092.3101,9238791.295
5,pottery,non-soil,667073.649,9238763.19
-1,soil,soil,,
0,pottery,non-soil,667100.3681,9238857.524
3,pottery,non-soil,667093.2289,9238923.387
2,soil,soil,667096.4313,9238785.887
5,pottery,non-soil,667072.1655,9238769.131
-1,metal,non-soil,667243.8875,9239160.468
3,pottery,non-soil,667061.9444,9238779.016
6,pottery,non-soil,667094.7693,9238783.287
5,pottery,non-soil,667072.483,9238760.927
0,pottery,non-soil,667324.6066,9238460.031
5,pottery,non-soil,667069.8579,9238772.773
4,pottery,non-soil,667071.115,9238768.246
-1,slag,non-soil,666958.1791,9239239.052
3,pottery,non-soil,667061.9444,9238779.016
-1,pottery,non-soil,667091.4824,9238795.243
7,slag,non-soil,666949.8748,9239302.742
0,pottery,non-soil,667174.052,9238092.56
6,pottery,non-soil,667065.859,9238771.337
6,pottery,non-soil,667071.3671,9238764.413
5,pottery,non-soil,667089.8693,9238789.59
3,pottery,non-soil,667098.9051,9238903.629
4,pottery,non-soil,667074.3686,9238762.541
6,pottery,non-soil,667090.0305,9238789.222
4,pottery,non-soil,667071.6847,9238804.767
5,pottery,non-soil,667066.0639,9238770.312
6,pottery,non-soil,667073.6088,9238770.355
3,pottery,non-soil,667090.2788,9238874.556
6,pottery,non-soil,667070.2304,9238768.246
7,metal,non-soil,667275.9032,9239165.642
5,pottery,non-soil,667093.7132,9238787.686
3,pottery,non-soil,667116.8848,9238918.28
-1,slag,non-soil,666968.3005,9239309.404
4,pottery,non-soil,667070.3991,9238762.168
-1,slag,non-soil,666966.1002,9239266.933
1,pottery,non-soil,667108.1305,9238889.752
5,pottery,non-soil,667066.6533,9238768.757
3,pottery,non-soil,667358.0935,9238557.928
3,pottery,non-soil,667424.4989,9238706.967
1,pottery,non-soil,667100.8556,9238861.227
6,pottery,non-soil,667072.7924,9238769.134
